,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
2080,2080,2080,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Gramur, du geehrtes Schwerdt,
              Du schiedest uns vordem, wirst nun Brautführer,
              Bahnst die Brautstraße mir mit rothem Blut.",0,164,character_speech,7,2,,BRYNHILDIS.,#brynhildis,753.0,FEMALE,suffering,negative,emotions of suffering and empathy
2081,2081,2081,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Wein' doch nicht so unmäßig, Bruder mein;
              Für eine Frau giebt's Tausend in der Welt,
               Und wem der Faffners Hort zu Diensten steht,
              Dem ist auch alle Liebeslust bereit.",0,224,character_speech,7,2,,HÖGNE.,#hoegne,754.0,MALE,love,positive,emotions of affection
2082,2082,2082,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Meinst du's?",0,27,character_speech,7,2,,BRYNHILDIS.,#brynhildis,755.0,FEMALE,no_annotation,no_annotation,no_annotation
2083,2083,2083,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Meinst du's?,28,40,character_speech,7,2,,BRYNHILDIS.,#brynhildis,755.0,FEMALE,no_annotation,no_annotation,no_annotation
2084,2084,2084,GerDracor/fouque-sigurd-der-schlangentoedter.xml,– Mit deinem Faffnershort!,41,67,character_speech,7,2,,BRYNHILDIS.,#brynhildis,755.0,FEMALE,no_annotation,no_annotation,no_annotation
2085,2085,2085,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Du siehst vor all' der Goldesblendung nicht
              Den schwarzen Fluch, der grau'nvoll drüber hin
              Die nächt'gen Flügel dehnt.",68,230,character_speech,7,2,,BRYNHILDIS.,#brynhildis,755.0,FEMALE,no_annotation,no_annotation,no_annotation
2086,2086,2086,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"– Es reißt euch abwärts
              In thöriger Betäubung.",231,291,character_speech,7,2,,BRYNHILDIS.,#brynhildis,755.0,FEMALE,no_annotation,no_annotation,no_annotation
2087,2087,2087,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Gold bleibt Gold.",0,32,character_speech,7,2,,HÖGNE.,#hoegne,756.0,MALE,no_annotation,no_annotation,no_annotation
2088,2088,2088,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Und ihm das best' in aller Welt zu Kauf.,47,87,character_speech,7,2,,HÖGNE.,#hoegne,756.0,MALE,"admiration, reverence",positive,emotions of affection
2089,2089,2089,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Du armer Thor!",0,29,character_speech,7,2,,BRYNHILDIS.,#brynhildis,757.0,FEMALE,compassion,negative,emotions of suffering and empathy
2090,2090,2090,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Noch um den blut'gen Schatz
              Werden in Todeskrämpfen dir die Glieder
              Zusammenzucken.",30,141,character_speech,7,2,,BRYNHILDIS.,#brynhildis,757.0,FEMALE,suffering,negative,emotions of suffering and empathy
2091,2091,2091,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"– Gunnar folgt dir nach,
              Sobald er erst dein zuckend Herz gesehn.",142,221,character_speech,7,2,,BRYNHILDIS.,#brynhildis,757.0,FEMALE,no_annotation,no_annotation,no_annotation
2092,2092,2092,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Das schlägt in einer wohl bewehrten Brust.,0,42,character_speech,7,2,,HÖGNE.,#hoegne,758.0,MALE,no_annotation,no_annotation,no_annotation
2093,2093,2093,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Nicht Panzer schirmt, nicht siebenfaches Erz,
              Wohin Geschick zielt und Vergeltung.",0,111,character_speech,7,2,,BRYNHILDIS.,#brynhildis,759.0,FEMALE,no_annotation,no_annotation,no_annotation
2094,2094,2094,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Droh' nur.",0,25,character_speech,7,2,,HÖGNE.,#hoegne,760.0,MALE,anger,negative,emotions of rejection
2095,2095,2095,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Du bist halbtod, wir beide leben noch.",40,78,character_speech,7,2,,HÖGNE.,#hoegne,760.0,MALE,despair,negative,emotions of anxiety
2096,2096,2096,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              In deinem Leben lebt mein drohend Wort,
              Ob du's mit kecker Zung' auch überschreist.",0,112,character_speech,7,2,,BRYNHILDIS.,#brynhildis,761.0,FEMALE,anger,negative,emotions of rejection
2097,2097,2097,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Hohl braust der Rhein durch dieser Nacht Ergrau'n,
              Schleuß auf den Wasserwall, du tiefer Rhein,
              Denn theure Gabe wird dir bald zu eigen:
              Das Faffners Gold, versenkt durch diese Zwei,
              Vorsichtig tief auf deinen Grund versenkt,
              Doch ihnen nie Genuß, und nie der Nachwelt,
              Die, blöd' erstaunend, nicht einmal vom Hort,
              Der wundervollen Mähr' vertrauen wird.",113,581,character_speech,7,2,,BRYNHILDIS.,#brynhildis,761.0,FEMALE,no_annotation,no_annotation,no_annotation
2098,2098,2098,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Fleuß, Herzensblut, doch fleuß nicht allzuschnell!",582,648,character_speech,7,2,,BRYNHILDIS.,#brynhildis,761.0,FEMALE,no_annotation,no_annotation,no_annotation
2099,2099,2099,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Ich muß noch erst den Scheiterhaufen sehn,
              Drauf suchen meinen Liebling.",649,751,character_speech,7,2,,BRYNHILDIS.,#brynhildis,761.0,FEMALE,no_annotation,no_annotation,no_annotation
2100,2100,2100,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"– Brennt's noch nicht
              Das hochzeitliche Feu'r?",752,812,character_speech,7,2,,BRYNHILDIS.,#brynhildis,761.0,FEMALE,no_annotation,no_annotation,no_annotation
2101,2101,2101,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"– Du stummer Gunnar,
              In deines Kleides Falten trüb' verhüllt,
              Dich frag' ich – ist mein Wille nicht geschehn?",813,950,character_speech,7,2,,BRYNHILDIS.,#brynhildis,761.0,FEMALE,no_annotation,no_annotation,no_annotation
2102,2102,2102,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Gunnar winkt.,0,13,stage_direction,7,2,speech_part,,#brynhildis,761.0,FEMALE,no_annotation,no_annotation,no_annotation
2103,2103,2103,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Ein großer Vorhang im Grunde rollt auf.,14,53,stage_direction,7,2,speech_part,,#brynhildis,761.0,FEMALE,no_annotation,no_annotation,no_annotation
2104,2104,2104,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Man sieht auf der
              nächtlichen Ebene den Scheiterhaufen brennend.",54,132,stage_direction,7,2,speech_part,,#brynhildis,761.0,FEMALE,abhorrence,negative,emotions of rejection
2105,2105,2105,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Sigurds Leichnam darauf.,133,157,stage_direction,7,2,speech_part,,#brynhildis,761.0,FEMALE,no_annotation,no_annotation,no_annotation
2106,2106,2106,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Alles nach
              Brynhildens Worten geordnet.",158,211,stage_direction,7,2,speech_part,,#brynhildis,761.0,FEMALE,no_annotation,no_annotation,no_annotation
2107,2107,2107,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Willkommen!",0,26,character_speech,7,2,,BRYNHILDIS.,#brynhildis,762.0,FEMALE,no_annotation,no_annotation,no_annotation
2108,2108,2108,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"– Auf der bleichen Lippe bebt
              Mir noch für euch, ihr Menschen, manch' ein Wort –
              Die Wunde, strömend heiß, strömt es mit weg,
              Läßt mir die Seel' heraus vom dunkeln Wohnort, –
               Und was auch zögern, wo mein Liebeslicht
              Hell lieblich funkelt durch die finstre Nacht?",27,360,character_speech,7,2,,BRYNHILDIS.,#brynhildis,762.0,FEMALE,suffering,negative,emotions of suffering and empathy
2109,2109,2109,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Sich aus den Armen ihrer Frauen aufrichtend, und nach dem Scheiterhaufen
              zugehend.",0,96,stage_direction,7,2,speech_part,,#brynhildis,762.0,FEMALE,no_annotation,no_annotation,no_annotation
2110,2110,2110,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Laßt nur, ich wanke nicht.",0,41,character_speech,7,2,,BRYNHILDIS.,#brynhildis,762.0,FEMALE,fear,negative,emotions of anxiety
2111,2111,2111,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Die Flamme leuchtet
              Mir zu dem letzten Pfade klar genug.",42,112,character_speech,7,2,,BRYNHILDIS.,#brynhildis,762.0,FEMALE,no_annotation,no_annotation,no_annotation
2112,2112,2112,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Glühte nicht lockend deinem edlen Muth,
              O lieber Sigurd, Wafurlogas Flamme?",127,216,character_speech,7,2,,BRYNHILDIS.,#brynhildis,762.0,FEMALE,love,positive,emotions of affection
2113,2113,2113,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Das ist der Brautgang, für uns zwei bestimmt:
              Durch droh'nde Gluth zur süßen Liebesgluth.",231,334,character_speech,7,2,,BRYNHILDIS.,#brynhildis,762.0,FEMALE,love,positive,emotions of affection
2114,2114,2114,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Du kamst zu mir erst, nun komm' ich zu dir –
              Lächelst, mein holder Bräut'gam?",349,440,character_speech,7,2,,BRYNHILDIS.,#brynhildis,762.0,FEMALE,love,positive,emotions of affection
2115,2115,2115,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Wie lichtherrlich
              Die Funken fliegen, kränzend dir das Haupt!",441,516,character_speech,7,2,,BRYNHILDIS.,#brynhildis,762.0,FEMALE,abhorrence,negative,emotions of rejection
2116,2116,2116,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Hinein!,531,538,character_speech,7,2,,BRYNHILDIS.,#brynhildis,762.0,FEMALE,no_annotation,no_annotation,no_annotation
2117,2117,2117,GerDracor/fouque-sigurd-der-schlangentoedter.xml,dem glüh'nden Herzen thut's nicht weh!,539,577,character_speech,7,2,,BRYNHILDIS.,#brynhildis,762.0,FEMALE,suffering,negative,emotions of suffering and empathy
2118,2118,2118,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Stürzt sich in die Flamme.,0,26,stage_direction,7,2,speech_part,,#brynhildis,762.0,FEMALE,no_annotation,no_annotation,no_annotation
2119,2119,2119,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Gunnar lehnt sich in Högne's Arme, die Andern sinken
              erschreckt in die Knie.",27,117,stage_direction,7,2,speech_part,,#brynhildis,762.0,FEMALE,being moved,being moved,being moved
2120,2120,2120,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Aus den Rauchwolken des Scheiterhaufens gestalten sich die
              drei Nornen.",118,203,stage_direction,7,2,speech_part,,#brynhildis,762.0,FEMALE,no_annotation,no_annotation,no_annotation
2121,2121,2121,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Sie singen.,204,215,stage_direction,7,2,speech_part,,#brynhildis,762.0,FEMALE,no_annotation,no_annotation,no_annotation
2122,2122,2122,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Aus dem Holze heiß hoch wirbelt's,
              Herzen klopfen, Kniee schlottern,
              Haare flattern, blutbaar sind Wangen –
              Keiner kennt uns, – was wir meinen
              Klingt doch im Sinn durchdringend wieder –
              Keiner hört es, verstört hat's Alle.",0,307,character_speech,7,2,,ALLE DREI.,#wurdur #werdandi #skuld,763.0,UNKNOWN,being moved,being moved,being moved
2123,2123,2123,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Ich, schon gewordne Schwester, um Mord
               Schrei' nun, o gewaltige Gegenwart,
              Werdandi dich, nach Rache dich an.",0,153,character_speech,7,2,,WURDUR.,#wurdur,764.0,FEMALE,despair,negative,emotions of anxiety
2124,2124,2124,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Es lag der Held erschlagen – lenk' du's,
              Lenk' nun du die Schmach zur Rache –
              Was ich nicht zahlte, das zahl' nun du.",168,313,character_speech,7,2,,WURDUR.,#wurdur,764.0,FEMALE,abhorrence,negative,emotions of rejection
2125,2125,2125,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Nicht reif zu greifen das Richterschwerdt
              Rausch' ich machtlos durch die Nacht hin,
              Wende mich weg von blut'ger Spendung,
              Dein Klagen, es klingt mich an, es nagt,
              Entkleidend der Lust mich, an meiner Brust –
              Doch ich beuge still mich, Beute der Trau'r.",0,337,character_speech,7,2,,WERDANDI.,#werdandi,765.0,FEMALE,suffering,negative,emotions of suffering and empathy
2126,2126,2126,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Schweigt ihr im Gram?",0,36,character_speech,7,2,,SKULD.,#skuld,766.0,FEMALE,suffering,negative,emotions of suffering and empathy
2127,2127,2127,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Greis't namenlos?,37,54,character_speech,7,2,,SKULD.,#skuld,766.0,FEMALE,no_annotation,no_annotation,no_annotation
2128,2128,2128,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Grimm steigt Unheil, ich heilig auf,
              Tröst' euch, ihr zwei, die Trug entweiht hat.",69,165,character_speech,7,2,,SKULD.,#skuld,766.0,FEMALE,suffering,negative,emotions of suffering and empathy
2129,2129,2129,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Wahrheit wächst still, Wahrheit wächst klar,
              Wird richtend wandeln, leuchtet durch mich,
              Leuchtet her, ferne Feuersäule.",180,328,character_speech,7,2,,SKULD.,#skuld,766.0,FEMALE,no_annotation,no_annotation,no_annotation
2130,2130,2130,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Trug über die Trüger, Trug und Lug,
              Tröpfelnd Blut derer die Blut geschöpft,
              Wehschrei den Weheverbreitenden!",343,480,character_speech,7,2,,SKULD.,#skuld,766.0,FEMALE,abhorrence,negative,emotions of rejection
2131,2131,2131,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Liederpreis in lichten Kreisen,
              Lange Zeit hinaus dem Helden,
              Dem Frommen, frei von entweihender Schuld.",495,627,character_speech,7,2,,SKULD.,#skuld,766.0,FEMALE,no_annotation,no_annotation,no_annotation
2132,2132,2132,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Komm', rächende Kön'gin, wir lechzen nach dir,
              Künd' uns der Rach' und Schuld Verbündung!",0,118,character_speech,7,2,,WURDUR UND WERDANDI.,#wurdur #werdandi,767.0,UNKNOWN,abhorrence,negative,emotions of rejection
2133,2133,2133,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Ich eile nicht, ich weile nicht.",0,47,character_speech,7,2,,SKULD.,#skuld,768.0,FEMALE,no_annotation,no_annotation,no_annotation
2134,2134,2134,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Wir gehn Alle den stäten Gang, wir sehn
              Gericht erhoben und auch geschlichtet, –
              Lauf', Menschenkind, entlaufst uns nie!",62,210,character_speech,7,2,,SKULD.,#skuld,768.0,FEMALE,love,positive,emotions of affection
